DATAFLOW,VARIABLE: Variable,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_VARIABLE_2: Note Variable 2,NOTE_VARIABLE_1: Note Variable 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM06006: Rosport - Mompach,A: Annual,2019,30,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM06006: Rosport - Mompach,A: Annual,2020,28,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM06006: Rosport - Mompach,A: Annual,2021,35,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM06006: Rosport - Mompach,A: Annual,2022,30,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1987,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1988,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1989,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1990,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1991,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1992,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1993,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1994,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1995,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1996,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1997,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1998,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,1999,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2000,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2001,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2002,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2003,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2004,3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2005,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2006,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2007,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2008,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2009,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2010,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2011,17,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2012,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2013,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2014,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2015,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2016,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2017,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2018,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2019,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2020,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2021,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM08008: Waldbredimus,A: Annual,2022,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1987,18,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1988,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1989,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1990,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1991,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1992,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1993,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1994,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1995,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1996,18,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1997,18,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1998,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,1999,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2000,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2001,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2002,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2003,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2004,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2005,24,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2006,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2007,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2008,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2009,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2010,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2011,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2012,25,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2013,27,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2014,38,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2015,30,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2016,53,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2017,32,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2018,42,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2019,37,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2020,54,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2021,41,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM11002: Contern,A: Annual,2022,33,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1987,32,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1988,33,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1989,52,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1990,29,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1991,43,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1992,39,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1993,31,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1994,32,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1995,31,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1996,25,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1997,37,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1998,41,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,1999,28,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2000,31,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2001,28,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2002,33,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2003,30,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2004,30,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2005,34,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2006,34,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2007,33,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2008,43,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2009,33,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2010,36,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2011,29,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2012,47,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2013,34,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2014,32,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2015,35,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2016,44,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2017,39,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2018,46,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2019,31,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2020,54,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2021,45,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM12008: Lorentzweiler,A: Annual,2022,29,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1987,17,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1988,28,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1989,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1990,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1991,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1992,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1993,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1994,24,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1995,24,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1996,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1997,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1998,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,1999,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2000,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2001,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2002,23,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2003,18,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2004,21,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2005,18,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2006,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2007,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2008,18,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2009,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2010,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2011,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2012,17,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2013,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2014,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2015,23,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2016,21,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2017,21,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2018,29,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2019,25,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2020,24,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2021,23,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM01002: Parc Hosingen,A: Annual,2022,33,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1987,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1988,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1989,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1990,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1991,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1992,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1993,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1994,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1995,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1996,2,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1997,2,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1998,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,1999,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2000,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2001,3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2002,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2003,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2004,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2005,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2006,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2007,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2008,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2009,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2010,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2011,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2012,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03004: Préizerdaul,A: Annual,2013,11,,,,,,,,0: Zero
